01331,ST ALBAN,01450,ST ALBAN,,46.1107742949,5.45519733117
01332,ST ANDRE DE BAGE,01380,ST ANDRE DE BAGE,,46.3161847468,4.97400450524
01337,ST BENIGNE,01190,ST BENIGNE,,46.4316836316,4.96424452785
01338,GROSLEE ST BENOIT,01680,GROSLEE ST BENOIT,GROSLEE,45.752622921,5.55446422211
01339,ST BERNARD,01600,ST BERNARD,,45.9478092043,4.80583207499
01349,ST ELOI,01800,ST ELOI,,45.8984701804,5.16340257624
01358,ST GERMAIN LES PAROISSES,01300,ST GERMAIN LES PAROISSES,,45.7328309975,5.65715901636
01362,ST JEAN DE THURIGNEUX,01390,ST JEAN DE THURIGNEUX,,45.9283135136,4.92727608131
01367,ST JULIEN SUR REYSSOUZE,01560,ST JULIEN SUR REYSSOUZE,,46.44295833,5.12304891736
01368,ST JULIEN SUR VEYLE,01540,ST JULIEN SUR VEYLE,,46.2212986861,4.98198011208
01369,ST JUST,01250,ST JUST,,46.2066710432,5.38605889851
01371,ST MARCEL,01390,ST MARCEL,,45.9283135136,4.92727608131
01372,ST MARTIN DE BAVEL,01510,ST MARTIN DE BAVEL,,45.8480243468,5.61949053703
01376,ST MAURICE DE BEYNOST,01700,ST MAURICE DE BEYNOST,,45.8388521429,4.95806179291
01383,ST PAUL DE VARAX,01240,ST PAUL DE VARAX,,46.0916655381,5.14797548998
01384,ST RAMBERT EN BUGEY,01230,ST RAMBERT EN BUGEY,,45.9329292993,5.4692328328
01401,SERGY,01630,SERGY,,46.2145490709,5.95816552297
01403,SERRIERES DE BRIORD,01470,SERRIERES DE BRIORD,,45.805864462,5.47727707691
01406,SERVIGNAT,01560,SERVIGNAT,,46.44295833,5.12304891736
01410,SONTHONNAX LA MONTAGNE,01580,SONTHONNAX LA MONTAGNE,,46.2402104429,5.54908625912
01411,SOUCLIN,01150,SOUCLIN,,45.8772713832,5.32595701713
01417,THEZILLIEU,01110,THEZILLIEU,,45.9724218119,5.577110369
01420,THOISSEY,01140,THOISSEY,,46.1670266686,4.8459954399
01424,TRAMOYES,01390,TRAMOYES,,45.9283135136,4.92727608131
01430,VARAMBON,01160,VARAMBON,,46.0747014809,5.31394582841
01444,VILLEBOIS,01150,VILLEBOIS,,45.8772713832,5.32595701713
01449,VILLETTE SUR AIN,01320,VILLETTE SUR AIN,,46.0113616676,5.19303242296
01451,VIRIAT,01440,VIRIAT,,46.2508236356,5.22311457024
02005,AGUILCOURT,02190,AGUILCOURT,,49.457994666,3.96807425363
02006,AISONVILLE ET BERNOVILLE,02110,AISONVILLE ET BERNOVILLE,,49.9673733527,3.44143561655
02008,AIZY JOUY,02370,AIZY JOUY,,49.4107346804,3.51937274632
02013,AMIFONTAINE,02190,AMIFONTAINE,,49.457994666,3.96807425363
02015,ANCIENVILLE,02600,ANCIENVILLE,,49.2730511855,3.12339772854
02016,ANDELAIN,02800,ANDELAIN,,49.6765246538,3.39232111371
02017,ANGUILCOURT LE SART,02800,ANGUILCOURT LE SART,,49.6765246538,3.39232111371
02018,ANIZY LE CHATEAU,02320,ANIZY LE CHATEAU,,49.5132435119,3.44966195866
02023,ARMENTIERES SUR OURCQ,02210,ARMENTIERES SUR OURCQ,,49.2129002416,3.35011614589
02028,ATHIES SOUS LAON,02840,ATHIES SOUS LAON,,49.568752947,3.72970362193
02033,AUBIGNY EN LAONNOIS,02820,AUBIGNY EN LAONNOIS,,49.512711001,3.83344703407
02034,AUDIGNICOURT,02300,AUDIGNICOURT,,49.5817295222,3.19169688143
02035,AUDIGNY,02120,AUDIGNY,,49.8880905983,3.64129929098
02042,AZY SUR MARNE,02400,AZY SUR MARNE,,49.0643447361,3.3912505936
02047,BARENTON CEL,02000,BARENTON CEL,,49.5539294526,3.59337928423
02050,BARZY EN THIERACHE,02170,BARZY EN THIERACHE,,50.0019463297,3.79418155637
02055,BEAUME,02500,BEAUME,,49.890758884,4.10750632589
02058,BEAURIEUX,02160,BEAURIEUX,,49.3988991643,3.73817191868
02060,BEAUVOIS EN VERMANDOIS,02590,BEAUVOIS EN VERMANDOIS,,49.812289272,3.13247783385
02061,BECQUIGNY,02110,BECQUIGNY,,49.9673733527,3.44143561655
02063,BELLENGLISE,02420,BELLENGLISE,,49.965313712,3.25435934968
02064,BELLEU,02200,BELLEU,,49.3519078898,3.32022130463
02069,BERLISE,02340,BERLISE,,49.6857429854,4.02291889368
02070,BERNOT,02120,BERNOT,,49.8880905983,3.64129929098
02071,BERNY RIVIERE,02290,BERNY RIVIERE,,49.4210899814,3.18005200266
02072,BERRIEUX,02820,BERRIEUX,,49.512711001,3.83344703407
02076,BERTRICOURT,02190,BERTRICOURT,,49.457994666,3.96807425363
02079,BESMONT,02500,BESMONT,,49.890758884,4.10750632589
02080,BESNY ET LOIZY,02870,BESNY ET LOIZY,,49.6039941485,3.51899449052
02081,BETHANCOURT EN VAUX,02300,BETHANCOURT EN VAUX,,49.5817295222,3.19169688143
02083,BEUVARDES,02130,BEUVARDES,,49.1935797302,3.55982855371
02089,BILLY SUR AISNE,02200,BILLY SUR AISNE,,49.3519078898,3.32022130463
02090,BILLY SUR OURCQ,02210,BILLY SUR OURCQ,,49.2129002416,3.35011614589
02093,BLERANCOURT,02300,BLERANCOURT,,49.5817295222,3.19169688143
02094,BLESMES,02400,BLESMES,,49.0643447361,3.3912505936
02096,BOIS LES PARGNY,02270,BOIS LES PARGNY,,49.714634271,3.5968851996
02099,BONNESVALYN,02400,BONNESVALYN,,49.0643447361,3.3912505936
02101,BOSMONT SUR SERRE,02250,BOSMONT SUR SERRE,,49.738528886,3.80415822108
02103,BOUE,02450,BOUE,,50.0067534754,3.69457044766
02106,BOURG ET COMIN,02160,BOURG ET COMIN,,49.3988991643,3.73817191868
02110,BRAINE,02220,BRAINE,,49.3180108636,3.5439628093
02111,BRANCOURT EN LAONNOIS,02320,BRANCOURT EN LAONNOIS,,49.5132435119,3.44966195866
02120,BRENELLE,02220,BRENELLE,,49.3180108636,3.5439628093
02121,BRENY,02210,BRENY,,49.2129002416,3.35011614589
02127,BRUYERES SUR FERE,02130,BRUYERES SUR FERE,,49.1935797302,3.55982855371
02129,BRUYS,02220,BRUYS,,49.3180108636,3.5439628093
02131,BUCY LE LONG,02880,BUCY LE LONG,,49.4238582409,3.38402828695
02132,BUCY LES CERNY,02870,BUCY LES CERNY,,49.6039941485,3.51899449052
02133,BUCY LES PIERREPONT,02350,BUCY LES PIERREPONT,,49.6393180069,3.83480530276
02136,BURELLES,02140,BURELLES,,49.8210899574,3.91454720458
02139,CAILLOUEL CREPIGNY,02300,CAILLOUEL CREPIGNY,,49.5817295222,3.19169688143
02140,CAMELIN,02300,CAMELIN,,49.5817295222,3.19169688143
02141,LA CAPELLE,02260,LA CAPELLE,,49.966610567,3.91127792949
02144,CAULAINCOURT,02490,CAULAINCOURT,,49.8944310161,3.16485920381
02146,CELLES LES CONDE,02330,CELLES LES CONDE,,48.9761149923,3.54081832468
02151,CERNY LES BUCY,02870,CERNY LES BUCY,,49.6039941485,3.51899449052
02152,CERSEUIL,02220,CERSEUIL,,49.3180108636,3.5439628093
02165,CHARMES,02800,CHARMES,,49.6765246538,3.39232111371
02167,CHASSEMY,02370,CHASSEMY,,49.4107346804,3.51937274632
02169,CHATILLON LES SONS,02270,CHATILLON LES SONS,,49.714634271,3.5968851996
02171,CHAUDARDES,02160,CHAUDARDES,,49.3988991643,3.73817191868
02173,CHAUNY,02300,CHAUNY,,49.5817295222,3.19169688143
02174,CHAVIGNON,02000,CHAVIGNON,,49.5539294526,3.59337928423
02175,CHAVIGNY,02880,CHAVIGNY,,49.4238582409,3.38402828695
02178,CHERMIZY AILLES,02860,CHERMIZY AILLES,,49.4877552055,3.68304619282
02182,CHEVENNES,02250,CHEVENNES,,49.738528886,3.80415822108
02183,CHEVREGNY,02000,CHEVREGNY,,49.5539294526,3.59337928423
02187,CHIERRY,02400,CHIERRY,,49.0643447361,3.3912505936
02188,CHIGNY,02120,CHIGNY,,49.8880905983,3.64129929098
02190,CHIVRES VAL,02880,CHIVRES VAL,,49.4238582409,3.38402828695
02197,CLAIRFONTAINE,02260,CLAIRFONTAINE,,49.966610567,3.91127792949
02200,CLERMONT LES FERMES,02340,CLERMONT LES FERMES,,49.6857429854,4.02291889368
02204,COINGT,02360,COINGT,,49.7487127053,4.14397175229
02205,COLLIGIS CRANDELAIN,02860,COLLIGIS CRANDELAIN,,49.4877552055,3.68304619282
02206,COLONFAY,02120,COLONFAY,,49.8880905983,3.64129929098
02207,COMMENCHON,02300,COMMENCHON,,49.5817295222,3.19169688143
02209,CONDE EN BRIE,02330,CONDE EN BRIE,,48.9761149923,3.54081832468
02211,CONDE SUR SUIPPE,02190,CONDE SUR SUIPPE,,49.457994666,3.96807425363
02212,CONDREN,02700,CONDREN,,49.6402663387,3.29629531322
02213,CONNIGIS,02330,CONNIGIS,,48.9761149923,3.54081832468
02220,COULONGES COHAN,02130,COULONGES COHAN,,49.1935797302,3.55982855371
02229,COURTRIZY ET FUSSIGNY,02820,COURTRIZY ET FUSSIGNY,,49.512711001,3.83344703407
02233,CRAMAILLE,02130,CRAMAILLE,,49.1935797302,3.55982855371
02234,CRAONNE,02160,CRAONNE,,49.3988991643,3.73817191868
02241,LA CROIX SUR OURCQ,02210,LA CROIX SUR OURCQ,,49.2129002416,3.35011614589
02248,CUIRIEUX,02350,CUIRIEUX,,49.6393180069,3.83480530276
02253,CUISY EN ALMONT,02200,CUISY EN ALMONT,,49.3519078898,3.32022130463
02261,DERCY,02270,DERCY,,49.714634271,3.5968851996
02263,DHUIZEL,02220,DHUIZEL,,49.3180108636,3.5439628093
02265,DOHIS,02360,DOHIS,,49.7487127053,4.14397175229
02266,DOLIGNON,02360,DOLIGNON,,49.7487127053,4.14397175229
02268,DOMPTIN,02310,DOMPTIN,,48.9875725146,3.27825135374
02278,EPARCY,02500,EPARCY,,49.890758884,4.10750632589
02280,EPIEDS,02400,EPIEDS,,49.0643447361,3.3912505936
02292,ETAMPES SUR MARNE,02400,ETAMPES SUR MARNE,,49.0643447361,3.3912505936
02297,ETREPILLY,02400,ETREPILLY,,49.0643447361,3.3912505936
02302,FAVEROLLES,02600,FAVEROLLES,,49.2730511855,3.12339772854
02303,FAYET,02100,FAYET,,49.8685441759,3.30178111999
02304,LA FERE,02800,LA FERE,,49.6765246538,3.39232111371
02310,FIEULAINE,02110,FIEULAINE,,49.9673733527,3.44143561655
02313,FLAVIGNY LE GRAND ET BEAURAIN,02120,FLAVIGNY LE GRAND ET BEAURAIN,,49.8880905983,3.64129929098
02320,FONTAINE LES CLERCS,02680,FONTAINE LES CLERCS,,49.80786398,3.24088325825
02321,FONTAINE LES VERVINS,02140,FONTAINE LES VERVINS,,49.8210899574,3.91454720458
02324,FONTENELLE,02170,FONTENELLE,,50.0019463297,3.79418155637
02326,FONTENOY,02290,FONTENOY,,49.4210899814,3.18005200266
02328,FOSSOY,02650,FOSSOY,,49.0487416682,3.50137456467
02331,FRANQUEVILLE,02140,FRANQUEVILLE,,49.8210899574,3.91454720458
02332,FRESNES EN TARDENOIS,02130,FRESNES EN TARDENOIS,,49.1935797302,3.55982855371
02333,FRESNES,02380,FRESNES,,49.5102092676,3.34013321882
02335,FRESSANCOURT,02800,FRESSANCOURT,,49.6765246538,3.39232111371
02349,GOUDELANCOURT LES BERRIEUX,02820,GOUDELANCOURT LES BERRIEUX,,49.512711001,3.83344703407
